ip,status,ths_15m,primary_cause,secondary_causes,solutions,evidence,file
10.102.0.157,0算力,0.000000,算力板/芯片异常,总线/通信异常；风扇异常,建议人工复核日志并做单机排障,"2026-03-16 19:37:14 !!! reg crc error
2026-03-16 19:37:14 !!! reg crc error
2026-03-16 19:37:14 !!! reg crc error
2026-03-16 19:37:14 !!! reg crc error
2026-03-16 19:37:14 !!! reg crc error
2026-03-16 19:37:30 !!! reg crc error
2026-03-16 19:37:30 !!! reg crc error
2026-03-16 19:37:30 !!! reg crc error
2026-03-16 19:37:30 !!! reg crc error
2026-03-16 19:37:30 !!! reg crc error
2026-03-16 21:42:51 ****power off hashboard****
2026-03-16 21:57:33 ****power off hashboard****",logs_10_102_0_157_MINER-10-102-0-157.txt
10.102.0.158,0算力,0.000000,限电/策略休眠（Curtailment Sleep）,退出休眠后若仍断连，再排查矿池/网络；算力板/芯片异常,在 LuxOS/矿场管理端或 API 来源处确认是否下发了 curtail/sleep 或限电策略；若需恢复挖矿：将 CurtailMode 改为非 Sleep，或取消对应限电/休眠任务；退出休眠后等待矿池重连，观察 SUMMARY/DEVS 是否从 Dead 恢复为正常；若恢复后仍无算力或矿池反复断连，再单独排查网络与矿池配置,"2026-03-23T16:11:42.206406Z [ERROR] connection dropped due to pool inactivity
2026-03-23T16:11:42.206593Z [ERROR] Stratum read failure
2026-03-23T16:11:42.207204Z [INFO] Connection closed by the server
2026-03-23T16:18:04.022935Z [INFO] Connection closed by the server
2026-03-23T16:23:04.464619Z [ERROR] connection dropped due to pool inactivity
2026-03-23T16:23:04.464846Z [ERROR] Stratum read failure
2026-03-23T16:23:04.465410Z [INFO] Connection closed by the server
2026-03-23T16:28:17.155110Z [INFO] Connection closed by the server
2026-03-23T16:34:09.438007Z [ERROR] connection dropped due to pool inactivity
2026-03-23T16:34:09.438200Z [ERROR] Stratum read failure
2026-03-23T16:34:09.438728Z [INFO] Connection closed by the server
2026-03-23T16:38:33.805566Z [INFO] Connection closed by the server",logs_10_102_0_158_MINER-10-102-0-158.txt
10.102.0.159,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,"2026-03-15T17:46:37.499725Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T17:46:37.508741Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-15T17:55:42.338368Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-15T19:01:00.122053Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:57:10.048575Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:44.360710Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-14T23:33:47.048020Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T23:33:47.057959Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T23:35:13.548406Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T23:35:13.557844Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T23:36:38.801923Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-14T23:36:38.811495Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing",logs_10_102_0_159_MINER-10-102-0-159.txt
10.102.0.160,0算力,0.000000,算力板/芯片异常,总线/通信异常；风扇异常,建议人工复核日志并做单机排障,"2026-03-11 07:36:20 !!! reg crc error
2026-03-11 07:36:20 !!! reg crc error
2026-03-12 19:48:43 !!! reg crc error
2026-03-12 19:48:43 !!! reg crc error
2026-03-12 23:40:33 !!! reg crc error
2026-03-13 19:57:15 !!! reg crc error
2026-03-13 22:25:30 !!! reg crc error
2026-03-13 22:25:30 !!! reg crc error
2026-03-14 01:42:48 ****power off hashboard****
2026-03-14 12:22:40 ****power off hashboard****
2026-03-14 12:57:42 ****power off hashboard****
2026-03-14 22:34:34 !!! reg crc error",logs_10_102_0_160_MINER-10-102-0-160.txt
10.102.0.161,0算力,0.000000,单链算力板故障致 SOC 停机（芯片数异常/CRC/通信）,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆,根据日志定位异常 Chain（如 find 0 asic、仅 find 部分数量、reg crc error）；断电后重插该链算力板排线与供电，做与正常链互换槽位测试以区分板卡与接口；若故障随板迁移则更换算力板；若固定在槽位则检查控制板与该槽位连线；若固件支持可尝试暂时禁用故障链仅跑健康链（注意功耗与收益）,"2026-03-23 00:24:52 Chain 0 only find 90 asic, will power off hash board 0
2026-03-23 00:24:56 ERROR_SOC_INIT: soc init failed!
2026-03-23 00:24:56 stop_mining: soc init failed!
2026-03-23 00:24:56 ****power off hashboard****
2026-03-23 23:22:35 ****power off hashboard****
2026-03-23 23:27:39 ****power off hashboard****
2026-03-23 00:20:05 get test_loop_securely_find_asic_num failed
2026-03-23 00:24:56 ATTENTION: Failed to find the chip on the 13 consecutive startup
2026-03-23 20:47:50 get test_loop_securely_find_asic_num failed
2026-03-23 23:22:41 get test_loop_securely_find_asic_num failed
2026-03-23 23:27:45 get test_loop_securely_find_asic_num failed
""Hardware Errors"": 0,",logs_10_102_0_161_MINER-10-102-0-161.txt
10.102.0.165,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-23T04:02:01.861293Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T05:03:01.604508Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T05:04:10.669610Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T11:05:08.601607Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T11:06:21.229097Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T17:16:21.052141Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T17:17:28.984150Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-23T23:23:15.366422Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T23:24:24.426732Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T19:00:37.093224Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-20T19:43:40.275030Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-20T19:45:09.608596Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_165_MINER-10-102-0-165.txt
10.102.0.166,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:2,"2026-03-10T16:11:25.139348Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T16:11:25.145632Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 108 of read_register(reg=0x0) doesn't match chip count 110: reply 0xd8 missing
2026-03-10T17:44:13.347890Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T17:44:13.357253Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 50 of read_register(reg=0x0) doesn't match chip count 110: reply 0x64 missing
2026-03-10T17:45:35.445688Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T17:45:35.455322Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 50 of read_register(reg=0x0) doesn't match chip count 110: reply 0x64 missing
2026-03-10T17:47:35.761275Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T17:47:35.770314Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 50 of read_register(reg=0x0) doesn't match chip count 110: reply 0x64 missing
2026-03-10T17:49:09.543411Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T17:49:09.556634Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 50 of read_register(reg=0x0) doesn't match chip count 110: reply 0x64 missing
2026-03-10T18:00:14.998486Z [ERROR] {ERR:H1} Hashboard 2 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-10T18:00:15.007496Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: Hashchip: number of responses 51 of read_register(reg=0x0) doesn't match chip count 110: reply 0x66 missing",logs_10_102_0_166_MINER-10-102-0-166.txt
10.102.0.167,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；网络/矿池连接异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2","2026-03-15T19:00:59.536265Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-15T19:02:11.187984Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:57:08.393910Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-16T20:58:20.117846Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-18T14:58:58.079877Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-18T15:00:10.761644Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:19:34.711761Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:20:55.906484Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:04.518097Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:24:29.412058Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:04:37.089343Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T21:05:48.695751Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_167_MINER-10-102-0-167.txt
10.102.0.168,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","2026-03-20T22:23:11.630359Z [ERROR] Tuner error: {ERR:H2} Stage 8: Zero MCR on hashboards [Address(3)]
2026-03-21T04:25:00.387529Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-21T12:46:31.141811Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I2} detected 276 chips, expected maximum 110 chips on one chain
2026-03-22T00:01:09.838941Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:18:03.833485Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:55:03.173774Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I2} detected 778 chips, expected maximum 110 chips on one chain
2026-03-22T18:58:00.752828Z [ERROR] Tuner error: {ERR:H2} Stage 13: Zero MCR on hashboards [Address(1)]
2026-03-22T19:03:48.909011Z [ERROR] Tuner error: {ERR:H2} Stage 13: Zero MCR on hashboards [Address(1)]
2026-03-22T19:16:00.917110Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:21:24.387396Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T03:46:58.286326Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T05:44:09.055672Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I1} unexpected revision of chip 2 (expected: 0x1366 received: 0x0)",logs_10_102_0_168_MINER-10-102-0-168.txt
10.102.0.169,0算力,0.000000,网络/矿池连接异常,总线/通信异常；电源异常,检查 DNS、网关、交换机端口和网线；核对矿池地址/端口并切换备用矿池；观察重连频率与拒绝率是否恢复正常；当前日志涉及 HB:1,"2026-03-14T21:41:27.247524Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-14T22:11:40.599308Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
========== errors（错误） ==========
2026-03-14T22:31:21.611500Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-14T22:31:52.652202Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T00:54:19.641901Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T08:43:19.462081Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:02.791527Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:33.837012Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:54.876334Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:41.793029Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:42.795135Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_0_169_MINER-10-102-0-169.txt
10.102.0.170,0算力,0.000000,算力板全板失效（芯片未检出/初始化失败）,疑似供电/排线/控制板链路问题；总线/通信异常,"断电后重新插拔控制板到三块算力板的数据排线与电源接口；重点检查 HB1/HB2/HB3 是否都出现 no chips detected 或 NoChipsDetected；交叉测试控制板与算力板，确认是控制板链路问题还是算力板损坏；检查 PSU 对算力板供电电压与负载稳定性（是否触发过流保护）；若仍失败，优先更换故障算力板或控制板；当前日志涉及 HB:1,2,3","2026-03-22T13:38:43.241845Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:17:30.731426Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:18:51.313447Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:20:13.144719Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:21:34.579507Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:32:46.817218Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T18:34:09.143143Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:35:16.743489Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-22T19:36:37.034802Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:20:51.343565Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:22:20.677733Z [ERROR] Tuner error: Disabled hashboard 2 {HB:2}: {ERR:I3} no chips detected on the current chain
2026-03-23T00:23:41.029552Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: {ERR:I3} no chips detected on the current chain",logs_10_102_0_170_MINER-10-102-0-170.txt
10.102.0.171,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,"2026-03-15T18:09:51.222479Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T18:09:51.237056Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-15T18:11:08.440965Z [ERROR] {ERR:H1} Hashboard 1 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T18:11:08.450343Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: Hashchip: number of responses 0 of read_register(reg=0x0) doesn't match chip count 110: reply 0x0 missing
2026-03-15T18:12:45.480463Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
2026-03-15T18:30:27.018734Z [ERROR] Tuner error: Disabled hashboard 1 {HB:1}: {ERR:I3} no chips detected on the current chain
========== errors（错误） ==========
2026-03-15T18:39:03.561807Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:34.606296Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:39:55.637597Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:40:46.506992Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:40:47.506863Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)",logs_10_102_0_171_MINER-10-102-0-171.txt
10.102.0.173,0算力,0.000000,多块算力板故障致 SOC 停机（芯片数严重不足/CRC）,日志中「power off hashboard」为关断算力板动作，勿与 PSU 模块故障混淆；网络/矿池连接异常,日志中若多条 Chain 出现「only find … asic」远低于 110，且伴随 ERROR_SOC_INIT，多为多块板同时异常；分别检查各故障链的排线、供电接口；与正常链交叉换槽位判断是板还是槽位/控制板；确认 PSU 各组输出是否稳定，但勿将「power off hashboard」误判为 PSU 本体损坏；必要时逐板更换或送修；若固件支持可尝试仅启用健康链临时恢复部分算力,"2026-03-23 00:24:36 Chain 0 only find 0 asic, will power off hash board 0
2026-03-23 00:24:36 ERROR_SOC_INIT: soc init failed!
2026-03-23 00:24:36 stop_mining: soc init failed!
2026-03-23 00:24:36 ****power off hashboard****
2026-03-23 20:32:58 Chain 0 only find 0 asic, will power off hash board 0
2026-03-23 20:32:58 ERROR_SOC_INIT: soc init failed!
2026-03-23 20:32:58 stop_mining: soc init failed!
2026-03-23 20:32:58 ****power off hashboard****
2026-03-23 20:47:42 ****power off hashboard****
2026-03-23 23:22:33 ****power off hashboard****
2026-03-23 23:27:37 ****power off hashboard****
[    0.523250@0] clkmsr ffd18004.meson_clk_msr: failed to get msr ring reg0",logs_10_102_0_173_MINER-10-102-0-173.txt
10.102.0.174,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,2,3","========== errors（错误） ==========
2026-03-15T18:41:36.638271Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:41:36.643210Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:41:56.669782Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:41:57.675191Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:42:10.685715Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:42:16.695206Z [ERROR] Failed to resolve (""a830bcc3.bos.braiins.com"", 3336)
2026-03-15T18:42:30.718525Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:42:31.724667Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)
2026-03-15T18:43:05.772120Z [ERROR] Failed to resolve (""sha256.poolbinance.com"", 443)
2026-03-15T18:43:25.798269Z [ERROR] Failed to resolve (""btc.poolbinance.com"", 1800)
2026-03-15T18:43:26.798017Z [ERROR] Failed to resolve (""bs.poolbinance.com"", 3333)",logs_10_102_0_174_MINER-10-102-0-174.txt
10.102.0.175,0算力,0.000000,算力板严重异常（芯片识别/通信错误，NoPIC 可能无法单禁板）,若混有较早的 Failed to resolve，通常与当前 tuner 禁板无直接关系，以 HB 报错为主；总线/通信异常,"关注 Tuner 报错：如 detected … chips 远超 110、unexpected revision、ERR:I1/I2，多为该板通信或硬件损坏；断电后重插故障 HB 对应算力板排线与供电；与正常板互换槽位判断是板还是接口；NoPIC 机型可能无法单独禁用故障板，整机可能无法继续挖矿，需先修复或更换该板；若混有历史 Failed to resolve，以导出时间附近 tuner/hashboard 报错为准；矿池 Alive 不等于当前无板级故障；当前日志涉及 HB:1,3","2026-03-15T19:02:35.278911Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:02:35.288506Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing
2026-03-15T19:03:48.874275Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:03:48.883593Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing
2026-03-15T19:05:02.757824Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:05:02.766973Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing
2026-03-15T19:08:58.489930Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:08:58.500371Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing
2026-03-15T19:10:12.363245Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:10:12.376133Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing
2026-03-15T19:11:25.969859Z [ERROR] {ERR:H1} Hashboard 3 has a problem, but this is a NoPIC miner and bosminer can't disable it individually for safety reasons
2026-03-15T19:11:25.979166Z [ERROR] Tuner error: Disabled hashboard 3 {HB:3}: Hashchip: number of responses 89 of read_register(reg=0x0) doesn't match chip count 110: reply 0xb2 missing",logs_10_102_0_175_MINER-10-102-0-175.txt
